DATE,ABB,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJAUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BEL,BHARTIARTL,BHEL,BOSCHLTD,BPCL,BRITANNIA,CAIRN,CIPLA,COALINDIA,DIVISLAB,DLF,DRREDDY,EICHERMOT,ETERNAL,GAIL,GLAXO,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,IDEA,IDFC,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JINDALSTEL,JIOFIN,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LT,LTIM,LUPIN,M&M,MARUTI,MCDOWELL-N,NATIONALUM,NESTLEIND,NMDC,NTPC,ONGC,PNB,POWERGRID,RANBAXY,RCOM,RELCAPITAL,RELIANCE,RELINFRA,RPL,RPOWER,SAIL,SATYAMCOMP,SBILIFE,SBIN,SESAGOA,SHREECEM,SHRIRAMFIN,SIEMENS,STER,SUNPHARMA,SUZLON,TATACOMM,TATACONSUM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,UNITECH,UPL,VEDL,VSNL,WIPRO,YESBANK,ZEEL
2008-01-31,0.79992,0.48995,0,0,0.61994,0,0,0,0,0.79992,0,0,0,0,5.48945,3.39966,0,0.43996,0,1.16988,0.49995,0,0,0,0.29997,0,0,1.15988,0.22998,0.90991,0.53995,2.70973,1.86981,0,0.46995,0.67993,0,1.52985,0,4.28957,1.09989,0,0,0,2.88971,0,2.47975,0,0,0,0,0,3.58964,0,0,0.54995,0.82992,0,0.94991,0,0,5.44946,7.12929,0.68993,0,0.43996,4.16958,0,12.14877,1.57984,2.40976,0,2.9897,0.88991,0,4.60954,0,0,0,0.94991,1.77982,0.76992,1.55984,0,0,0.90991,0.93991,1.81982,2.87971,0,0,0,0,2.09979,0,0,0.49995,2.07979,0,0.41996
2008-02-29,0.81008,0.50005,0,0,0.61006,0,0,0,0,0.77008,0,0,0,0,5.20052,3.71037,0,0.56006,0,1.35014,0.53005,0,0,0,0.33003,0,0,1.19012,0.31004,0.88009,0.61006,2.63026,1.71017,0,0.50005,0.82008,0,1.64016,0,4.0104,0.9601,0,0,0,2.93029,0,2.53025,0,0,0,0,0,3.41034,0,0,0.56006,0.83008,0,0.9901,0,0,5.52055,7.21072,0.63006,0,0.55006,3.93039,0,11.87119,1.23012,2.62026,0,3.48035,0.9701,0,4.42044,0,0,0,0.91009,1.9602,0.82008,1.40014,0,0,0.48005,0.89009,1.0201,1.94019,0,0,0,0,2.85029,0,0,1.94019,2.12021,0,0.35004
2008-04-01,0.88035,0.54022,0,0,0.65026,0,0,0,0,0,0,0,0,0,5.5022,3.54142,0,0.52021,0,1.40056,0.60024,0,0,3.86154,0.35014,0,0,1.2605,0,0.83033,0.59024,2.37095,1.66066,0,0.4902,0.71028,0,1.7507,0,3.0012,0.95038,0,0,0,2.89116,0,2.73109,0,0,0,0,0,3.11124,0,0,0.60024,0.84034,0,1.02041,0,0,5.69228,7.36295,0.56022,1.45058,0.57023,3.69148,0,11.56461,1.04042,2.47099,0,2.69108,0.93037,0,3.55142,0,0,0,0.73029,1.78071,0.89036,1.39056,0.5102,0,0.84034,0.90036,1.78071,2.78111,0,0,0,0,1.57063,0,0,0,2.22089,0,0.37015
2008-04-30,0.77969,0.45982,0,0,0.55978,0,0,0,0,0,0,0,0,0,5.47781,2.9988,0,0.47981,0,1.41943,0.52979,0,0,3.86845,0.33986,0,0,1.19952,0,0.70972,0.61975,2.55898,1.7393,0,0.54978,0.76969,0,1.7493,0,3.14874,0.88964,0,0,0,3.22871,0,2.66893,0,0,0,0,0,2.81887,0,0,0.52979,0.68972,0,0.92963,0,0,5.21791,7.10716,0.55978,1.42943,0.57977,3.83846,0,12.22511,1.08956,2.90884,0,2.45902,1.03958,0,3.59856,0,0,0,0.61975,1.96921,0.95962,1.37945,0.45982,0,0.81967,0.9896,1.91923,2.89884,0,0,0,0,1.61935,0,0,0,2.29908,0,0.29989
2008-05-31,0.74022,0.42013,0,0,0.49015,0,0,0,0,0,0,0,0,0,5.6717,2.77083,0,0.44013,0,1.85056,0.56017,0,0,3.41102,0.41012,0,0,1.15035,0,0.69021,0.71021,2.49075,1.6505,0,0.51015,0.80024,0,1.76053,0,2.9909,0.98029,0,0,0,3.83115,0,2.80084,0,0,0,0,0,2.97089,0,0,0.49015,0.75023,0,1.18035,0,0,4.84145,6.31189,0.52016,1.41042,0.6702,4.06122,0,11.91356,0.98029,2.6808,0,2.28068,1.20036,0,3.13094,0,0,0,0.64019,2.26068,0.9903,1.42043,0.49015,0,0.76023,1.02031,2.25068,3.47104,0,0,0,0,1.29039,0,0,0,2.54076,0,0.3401
2008-06-30,0.70014,0.41008,0,0,0.4801,0,0,0,0,0,0,0,0,0,5.62112,2.77055,0,0.33007,0,2.14043,0.67013,0,0,2.78056,0.46009,0,0,1.16023,0,0.70014,0.69014,2.29046,1.47029,0,0.57011,0.72014,0,1.85037,0,2.88058,1.0102,0,0,0,4.08082,0,2.91058,0,0,0,0,0,2.62052,0,0,0.4901,0.73015,0,0.93019,0,0,5.15103,7.16143,0.4801,1.36027,0.80016,3.75075,0,12.5125,0.75015,3.15063,0,2.37047,1.21024,0,2.90058,0,0,0,0.53011,2.03041,1.19024,1.33027,0.44009,0,0.67013,0.96019,2.19044,3.45069,0,0,0,0,1.14023,0,0,0,2.64053,0,0.36007
2008-07-31,0.61988,0.41992,0,0,0.46991,0,0,0,0,0,0,0,0,0,5.78884,3.14937,0,0.44991,0,1.74965,0.64987,0,0,3.32933,0.36993,0,0,1.20976,0,0.62987,0.5099,2.46951,1.77964,0,0.60988,0.65987,0,1.9896,0,2.70946,0.88982,0,0,0,3.45931,0,2.68946,0,0,0,0,0,2.90942,0,0,0.4899,0.63987,0,1.04979,0,0,5.36893,8.13837,0.53989,1.5197,0.70986,3.94921,0,12.25753,0.85983,2.82943,0,2.21956,0.9798,0,3.43931,0,0,0,0.70986,1.71966,1.11978,1.27974,0.4899,0,0.58988,0.9798,1.82963,3.11938,0,0,0,0,1.0198,0,0,0,2.31954,0,0.31994
2008-08-31,0.70021,0.40012,0,0,0.46014,0,0,0,0,0,0,0,0,0,6.02181,3.17095,0,0.41012,0,1.78053,0.71021,0,0,3.18095,0.37011,0,0,1.27038,0,0.6702,0.59018,2.52076,2.06062,0,0.63019,0.81024,0,2.03061,0,2.83085,0.82025,0,0,0,3.79114,0,2.69081,0,0,0,0,0,2.87086,0,0,0.54016,0.71021,0,0.94028,0,0,5.46164,8.29249,0.57017,1.48044,0.74022,3.09093,0,11.77353,0.87026,2.6808,0,2.44073,1.07032,0,3.38101,0,0,0,0.70021,1.6805,1.16035,1.24037,0.45014,0,0.64019,0.88026,1.6605,3.0109,0,0,0,0,0.98029,0,0,0,2.40072,0,0.36014
2008-10-01,0.69993,0.47995,0,0,0.49995,0,0,0,0,0,0,0,0,0,6.18938,3.23968,0,0.53995,0,1.66983,0.73993,0,0,2.49975,0,0,0,1.43986,0,0.63994,0.53995,2.52975,2.16978,0,0.71993,0.71993,0,2.27977,0,2.47975,0.9699,0,0,0,3.32967,0,2.94971,0,0,0,0,0,2.9697,0,0,0.51995,0.82992,0,0.9899,0,0,5.88941,9.18908,0.61994,1.49985,0.37996,2.85971,0,11.77881,0.75992,2.67973,1.52985,2.18978,0.82992,0,3.85961,0,0,0,0.55994,1.25987,1.27987,0.94991,0.55994,0,0.63994,0.82992,1.29987,2.70973,0,0,0,0,0.78992,0,0,0,2.06979,0,0.34997
2008-10-31,0.65013,0.5201,0,0,0.5201,0,0,0,0,0,0,0,0,0,6.95139,3.54071,0,0.58012,0,1.37027,0.77015,0,0,2.10042,0,0,0,1.5203,0,0.53011,0.65013,2.81056,2.43049,0,0.83017,0.58012,0,2.71054,0,2.4805,0.74015,0,0,0,4.45089,0,3.28066,0,0,0,0,0,2.64053,0,0,0.54011,0.91018,0,0.57011,0,0,6.5113,8.0116,0.74015,1.65033,0.35007,2.54051,0,12.12242,0.59012,2.18044,1.37027,1.96039,1.15023,0,3.94079,0,0,0,0.5001,1.13023,1.30026,0.37007,0.77015,0,0.43009,0.85017,0.86017,2.95059,0,0,0,0,0.44009,0,0,0,2.23045,0,0.37007
2008-11-30,0.54005,0.45005,0,0,0.47005,0,0,0,0,0,0,0,0,0,7.47075,3.90039,0,0.75008,0,1.57016,0.91009,0,0,1.9802,0,0,0,1.46015,0,0.48005,0.54005,2.45025,2.30023,0,0.94009,0.53005,0,3.0203,0,2.29023,0.85009,0,0,0,4.17042,0,3.84038,0,0,0,0,0,2.49025,0,0,0.43004,0.90009,0,0.66007,0,0,7.71077,8.70087,0.82008,1.83018,0.51005,2.36024,0,10.461,0.68007,1.93019,1.55016,1.61016,0.9601,0,4.05041,0,0,0,0.44004,0.9801,1.31013,0.37004,0.66007,0,0.36004,0.87009,0.65007,3.21032,0,0,0,0,0.22002,0,0,0,2.08021,0,0.28003
2008-12-31,0.51984,0.48985,0,0,0.57983,0,0,0,0,0,0,0,0,0,7.40778,3.63891,0,0.73978,0,1.77947,0.78976,0,0,2.61921,0,0,0,1.42957,0,0.60982,0.41987,2.30931,2.3193,0,0.87974,0.47986,0,2.97911,0,2.71918,0.88973,0,0,0,3.48895,0,3.52894,0,0,0,0,0,2.46926,0,0,0.38988,0.81975,0,0.6698,0,0,8.12756,7.78766,0.90973,1.90943,0.57983,2.55923,0,10.58682,0.72978,2.13936,1.56953,1.74948,0.62981,0,4.45866,0,0,0,0.52984,1.0097,1.19964,0.50985,0.77977,0,0.38988,0.90973,0.86974,2.54924,0,0,0,0,0.35989,0,0,0,1.85944,0,0.3299
2009-01-12,0.52,0.49,0,0,0.58,0,0,0,0,0,0,0,0,0,7.41,3.64,0,0.74,0,1.78,0.79,0,0,2.62,0,0,0,1.43,0,0.61,0.42,2.31,2.32,0,0.88,0.48,0,2.98,0,2.72,0.89,0,0,0,3.49,0,3.53,0,0,0,0,0,2.47,0,0,0.39,0.82,0,0.67,0,0,8.13,7.79,0.91,1.91,0.58,2.56,0.6,10.59,0.73,2.14,1.57,1.75,0,0,4.46,0,0,0,0.53,1.01,1.2,0.51,0.78,0,0.39,0.91,0.87,2.55,0,0,0,0,0.36,0,0,0,1.86,0,0.33
2009-01-31,0.57017,0.53016,0,0,0.60018,0,0,0,0,0,0,0,0,0,6.72202,3.61108,0,0.79024,0,1.74052,0.83025,0,0,1.69051,0,0,0,1.38041,0,0.61018,0.43013,2.43073,2.20066,0,0.98029,0.46014,0,3.18095,0,2.59078,0.81024,0,0,0,4.18125,0,3.79114,0,0,0,0,0,2.26068,0,0,0.44013,0.92028,0,0.72022,0,0,8.73262,7.82235,0.71021,2.07062,0.51015,1.96059,0.58017,11.63348,0.75023,2.17065,1.42043,1.92058,0,0,4.08122,0,0,0,0.39012,1.09033,1.24037,0.40012,0.72022,0,0.38011,0.94028,0.75023,2.80084,0,0,0,0,0.29009,0,0,0,1.89057,0,0.27008
2009-02-28,0.45,0.59,0,0,0.56,0,0,0,0,0,0,0,0,0,7.04,3.99,0,0.8,0,1.84,0.86,0,0,1.5,0,0,0,1.5,0,0.73,0.39,2.11,2.2,0,1.08,0.38,0,3.21,0,2.12,0.85,0,0,0,4.1,0,4.01,0,0,0,0,0,2.09,0,0,0.47,1.14,0,0.78,0,0,8.86,8.59,0.62,2.37,0.4,1.86,0.5,11.58,0.65,2,1.39,1.82,0,0,3.78,0,0,0,0.43,1.01,1.22,0.35,0.67,0,0.39,0.94,0.73,2.75,0,0,0,0,0.27,0,0,0,1.76,0,0.27
2009-04-01,0.47966,0.5696,0,0,0.5696,0,0,0,0.78945,0,0,0,0,0,6.27561,3.90726,0,0.7195,0,1.83871,0.89937,0,0,1.49895,0,0,0,1.64885,0,0.76946,0.35975,2.11852,2.18847,0,1.12921,0.46967,0,2.73808,0,1.95863,0.81943,0,0,0,4.00719,0,3.68742,0,0,0,0,0,2.07855,0,0,0.5696,1.18917,0,0.72949,0,0,7.83452,8.81383,0.68952,2.12851,0.36974,1.90866,0.45968,12.67112,0.61957,2.25842,1.29909,2.09853,0,0,3.5775,0,0,0,0.47966,1.33906,1.21915,0.33976,0.77945,0,0.4297,0.89937,0.79944,2.77806,0,0,0,0,0.29979,0,0,0,1.89867,0,0
2009-04-30,0.47,0.56,0,0,0.57,0,0,0,0.92,0,0,0,0,0,6.56,3.72,0,0.64,0,1.62,0.86,0,0,1.79,0,0,0,1.49,0,0.75,0.4,2.26,2.15,0,1.08,0.42,0,2.35,0,2.45,0.83,0,0,0,3.97,0,3.27,0,0,0,0,0,2.36,0,0,0.62,1.08,0,0.62,0,0,7.19,8.49,0.69,1.79,0.32,2.04,0.59,13.05,0.73,2.31,1.36,2.07,0,0,3.73,0,0,0,0.48,1.33,1.22,0.44,0.72,0,0.5,0.91,0.8,2.8,0,0,0,0,0.41,0,0,0,2.22,0,0
2009-05-31,0.49015,0.53016,0,0,0.50015,0,0,0,1.0003,0,0,0,0,0,5.59168,3.82115,0,0.60018,0,1.58047,0.62019,0,0,2.47074,0,0,0,1.36041,0,0.69021,0.40012,2.22067,2.20066,0,0.96029,0.52016,0,1.80054,0,2.95089,0.94028,0,0,0,3.30099,0,2.48074,0,0,0,0,0,2.94088,0,0,0.6702,1.06032,0,0.82025,0,0,6.37191,8.96269,0.76023,1.73052,0.42013,2.26068,0.83025,12.82381,1.03031,2.3307,1.55047,2.56077,0,0,4.25128,0,0,0,0.59018,1.58047,0.90027,0.53016,0.48014,0,0.54016,0.85026,1.06032,2.47074,0,0,0,0,0.58017,0,0,0,2.0106,0,0
2009-06-17,0.68007,0.66007,0,0,0.61006,0,0,0,1.48015,0,0,0,0,0,4.30043,2.9903,0,0.48005,0,0.86009,1.0301,0,0,0.9701,0,0,0,1.11011,0,1.36014,0.34003,5.06051,4.41044,0,1.08011,0.81008,0,2.40024,0,6.90069,0.9701,0,0,0,7.30073,0,4.21042,1.37014,0,0,0,0,7.90079,0,0,1.17012,1.21012,0,0.22002,0,0,1.45015,3.09031,0.77008,0.54005,0.32003,1.68017,0.88009,12.37119,1.45015,0,0.52005,0.76008,0,0,3.86039,0,0,0,0.61006,1.43014,0.70007,0.51005,0.28003,0,0.59006,1.46015,1.62016,1.56016,0,0,0,0,0.68007,0,0,0,0.9801,0,0
2009-07-31,0.55994,0.70993,0,0,0.69993,0,0,0,1.50985,0,0,0,0,0,4.05959,2.79972,0,0.48995,0,0.79992,1.0299,0,0,1.13989,0,0,0,1.17988,0,1.48985,0.40996,5.0495,4.08959,0,1.14989,0.85991,0,2.41976,0,6.69933,0.9899,0,0,0,7.82922,0,5.07949,1.48985,0,0,0,0,7.0093,0,0,1.34987,1.47985,0,0.19998,0,0,1.47985,3.10969,0.72993,0.52995,0.33997,1.46985,0.79992,11.03888,1.34987,0,0.48995,0.80992,0,0,3.69963,0,0,0,0.57994,1.40986,0.69993,0.44996,0.26997,0,0.78992,1.52985,1.76982,1.93981,0,0,0,0,0.9599,0,0,0,1.17988,0,0
2009-08-30,0.60006,0.64006,0,0,0.63006,0,0,0,1.47015,0,0,0,0,0,4.11041,2.86029,0,0.51005,0,0.89009,1.0001,0,0,1.20012,0,0,0,1.18012,0,1.44014,0.50005,4.87049,3.9604,0,1.06011,0.90009,0,2.13021,0,6.55066,1.0001,0,0,0,7.9908,0,4.64046,1.57016,0,0,0,0,7.20072,0,0,1.34013,1.49015,0,0.22002,0,0,1.44014,3.13031,0.71007,0.48005,0.39004,1.38014,0.78008,11.18111,1.26013,0,0.46005,0.75008,0,0,3.52035,0,0,0,0.61006,1.69017,0.70007,0.44004,0.27003,0,0.91009,1.67017,1.82018,2.0102,0,0,0,0,1.13011,0,0,0,1.31013,0,0
2009-10-01,0.56994,0.58994,0,0,0.57994,0,0,0,1.45985,0,0,0,0,0,3.67963,2.61974,0,0.52995,0,0.79992,0.92991,0,0,1.12989,0,0,0,1.14989,0,1.34987,0.51995,4.9795,4.0396,0,1.06989,0.9899,0,1.94981,0,7.16928,0.83992,0.9899,0,0,7.84922,0,4.25957,1.59984,0,7.0393,0,0,1.23988,0,0,1.59984,0.20998,0,0,0,0,1.31987,2.80972,0.74993,0.44996,0.43996,1.48985,0.73993,11.13882,1.21988,0,0.43996,0.70993,0,0,4.0196,0,0,0,0.59994,1.75982,0.74993,0.40996,0,0,0.9999,1.52985,2.20978,2.14979,0,0,0,0,1.0299,0,0,0,1.29987,0,0
2009-10-31,0.58988,0.56989,0,0,0.54989,0,0,0,1.57968,0,0,0,0,0,2.73945,2.64947,0,0.4999,0,0.85983,1.05979,0,0,1.0098,0,0,0,1.17976,0,1.12977,0.4999,5.05899,4.21916,0,1.05979,0.9998,0,2.23955,0,6.65867,0.61988,1.02979,0,0,7.9884,0,4.95901,1.85963,0,1.10978,0,0,6.96861,0,0,1.37972,1.39972,0,0,0,0,1.38972,2.88942,0.85983,0.44991,0.44991,0.89982,0.64987,10.39792,1.11978,0,0.37992,0.72985,0,0,4.26915,0,0,0,0.58988,1.87962,0.77984,0.31995,0,0,1.08978,1.64967,2.17956,2.31954,0,0,0,0,0.83983,0,0,0,1.39972,0,0
2009-11-30,0.51015,0.55017,0,0,0.51015,0,0,0,1.6805,0,0,0,0,0,2.51075,2.42073,0,0.52016,0,0.82025,1.09033,0,0,0.87026,0,0,0,1.29039,0,1.12034,0.49015,4.76143,4.16125,0,1.06032,1.03031,0,2.04061,0,6.60198,0.55017,1.07032,0,0,7.79234,0,4.52136,1.81054,0,1.16035,0,0,6.61198,0,0,1.42043,1.41042,0,0,0,0,1.24037,2.77083,0.82025,0.39012,0.47014,0.79024,0.6502,12.8238,1.0003,0,0.36011,0.79024,0,0,3.94118,0,0,0,0.54016,2.36071,0.75023,0.39012,0,0,1.22037,1.51045,2.42073,2.36071,0,0,0,0,0.73022,0,0,0,1.28038,0,0
2009-12-31,0.51,0.58,0,0,0.56,0,0,0,1.6,0,0,0,0,0,2.67,2.51,0,0.54,0,0.8,1.1,0,0,0.86,0,0,0,1.23,0,1.12,0.52,4.45,3.88,0,1.02,1.3,0,1.83,0,6.45,0.61,0.96,0,0,8.22,0,4.27,1.79,0,1.09,0,0,6.65,0,0,1.45,1.36,0,0,0,0,1.35,2.62,0.8,0.42,0.52,0.77,0.65,12.7,1.06,0,0.37,0.93,0,0,3.86,0,0,0,0.58,2.3,0.75,0.44,0,0,1.41,1.49,2.49,2.49,0,0,0,0,0.73,0,0,0,1.34,0,0
2010-01-31,0.55039,0.58041,0,0,0.55039,0,0,0,1.67117,0,0,0,0,0,2.49174,2.52177,0,0.46032,0,0.76053,1.05074,0,0,3.76263,0,0,0,1.17082,0,1.18083,0.49034,3.99279,3.97278,0,0.93065,1.19083,0,1.68118,0,6.13429,1.20084,1.30091,0,0,7.86551,0,4.283,1.61113,0,1.04073,0,0,5.67397,0,0,1.37096,1.22085,0,0,0,0,1.23086,2.45172,0.79055,0.4303,0.46032,2.32163,0.61043,12.23855,0.96067,0,0.35025,0.83058,0,0,3.51246,0,0,0,0.64045,2.01141,0.73051,0.37026,0,0,1.24087,1.41099,2.30161,2.45172,0,0,0,0,0.66046,0,0,0,1.2809,0,0
2010-02-28,0.56,0.65,0,0,0.61,0,0,0,1.94,0,0,0,0,0,2.39,2.6,0,0.51,0,0.8,1.12,0,0,0.76,0,0,0,1.25,0,1.29,0.54,4.42,4.14,0,1.12,1.48,0,1.73,0,6.8,0.68,1.05,0,0,8.77,0,4.21,1.71,0,1.06,0,0,6.57,0,0,1.43,1.35,0,0,0,0,1.23,2.64,0.84,0.43,0.5,0.74,0.63,11.59,0.98,0,0.35,0.9,0,0,3.56,0,0,0,0.72,2.21,0.81,0.37,0,0,1.35,1.39,2.45,2.68,0,0,0,0,0.68,0,0,0,1.41,0,0
2010-04-01,0.55028,0.63032,0,0,0.64032,0,0,0,1.90095,0,0,0,0,0,2.51126,2.49125,0,0.44022,0,0.86043,1.14057,0,0,0.73037,0,0,0,1.22061,0,0,0.50025,4.53227,4.43222,0,1.16058,1.55078,0,1.65083,0,7.0035,0.68034,1.0005,0,0,8.30415,0,4.50225,1.7909,0,1.13057,0,0.76038,6.46323,0,0,1.50075,1.24062,0,0,0,0,1.1906,2.44122,0.88044,0.4002,0.47024,0.75038,0.57029,11.97591,0.92046,0,0.36018,0.97049,0,0,3.53177,0,0,0,0.73037,2.26113,0.88044,0.34017,0,0,1.36068,1.48074,2.54127,2.58129,0,0,0,0,0.65033,0,0,0,1.3907,0,0
2010-04-30,0.52979,0.59976,0,0,0.64974,0,0,0,2.04918,0,0,0,0,0,2.37905,2.57897,0,0.43982,0,0.88964,1.13954,0,0,0.7397,0,0,0,1.2595,0,0,0.54978,4.66813,4.55818,0,1.12955,1.51939,0,1.63934,0,6.93723,0.66973,1.03958,0,0,8.61655,0,4.52819,1.87925,0,1.10956,0,0.77969,6.35746,0,0,1.43942,1.10956,0,0,0,0,1.17953,2.32907,0.89964,0.40984,0.43982,0.71971,0.54978,11.42543,1.03958,0,0.38984,0.83966,0,0,3.87845,0,0,0,0.69972,2.17913,0.76969,0.32989,0,0,1.63934,1.44942,2.46901,2.51899,0,0,0,0,0.7497,0,0,0,1.30948,0,0
2010-05-31,0.18996,0.09,0,0,0.18996,0,0,0,3.30934,0,0,0,0,0,1.72965,4.0092,0,0.80984,0,1.38972,0.34993,0,0,0.21996,0,0,0,2.19956,0,0,0.17996,0.75985,7.09858,0,0.37992,0.20996,0,0.26995,0,10.42791,0.42991,1.72965,0,0,6.89862,0,0.79984,0.26995,0,0.30994,0,1.40972,1.85963,0,0,1.30974,0.87982,0,0,0,0,2.78944,4.23915,1.43971,0.63987,0.34993,0.5199,0.79984,19.05619,1.4797,0,0.60988,1.29974,0,0,6.29874,0,0,0,0.22995,0.57988,0.66987,0.08998,0,0,2.59948,2.25955,3.28934,0.40992,0,0,0,0,0.20996,0,0,0,0.42991,0,0
2010-06-30,0.56983,0.57983,0,0,0.60982,0,0,0,2.01939,0,0,0,0,0,2.08937,2.52924,0,0.55983,0,0.84975,1.11966,0,0,0.6798,0,0,0,1.36959,0,0,0.50985,4.89853,4.35869,0,1.19964,1.21963,0,1.81945,0,6.24813,0.29991,1.18964,0,0,8.74738,0,5.18844,1.56953,0,0.95971,0,0.86974,6.20814,0,0,1.73948,1.22963,0,0,0,0,1.6595,2.89913,0.90973,0.38988,0.44987,0.85974,0.55983,11.9864,1.09967,0,0.40988,0.72978,0,0,3.85884,0,0,0,0.71978,1.77947,0.86974,0.27992,0,0,1.61951,1.38958,1.92942,2.46926,0,0,0,0,0.64981,0,0,0,1.24963,0,0
2010-07-31,0.54989,0.53989,0,0,0.62987,0,0,0,2.16957,0,0,0,0,0,2.45951,2.43951,0,0.52989,0,0.91982,1.05979,0,0,0.70986,0,0,0,1.29974,0,0,0.5199,4.91902,4.68906,0,1.05979,1.32973,0,1.71966,0,6.58868,0.34993,1.37972,0,0,8.64827,0,5.15897,1.52969,0,0.86983,0,0.83983,6.21876,0,0,1.73965,1.0098,0,0,0,0,1.62967,2.66947,0.88982,0.36993,0.42991,0.77984,0.55989,10.94781,1.0098,0,0.38992,0.76985,0,0,4.03919,0,0,0,0.68986,1.81964,0.84983,0.29995,0,0,1.73965,1.37972,2.05959,2.73945,0,0,0,0,0.72985,0,0,0,1.32973,0,0
2010-08-31,0.26,0.56,0,0,0.66,0,0,0,2.16,0,0,0,0,0,2.55,2.43,0,0.63,0,0.91,0.98,0,0,0.7,0,0,0,1.33,0,0,0.58,5.16,4.79,0,1.09,1.38,0,1.77,0,6.96,0.36,1.3,0,0,8.35,0,5.45,1.7,0,0.8,0,0.92,6.13,0,0,1.71,1.06,0,0,0,0,1.6,2.88,1,0.4,0.48,0.66,0.55,9.93,0.9,0,0.35,0.7,0,0,4.55,0,0,0,0.67,1.53,0.85,0.24,0,0,2.06,1.26,2.03,2.73,0,0,0,0,0.67,0,0,0,1.28,0,0
2010-10-01,0,0.56006,0,0,0.65007,0,0,0,2.19022,1.19012,0,0,0,0,2.51025,2.19022,0,0.54005,0,0.81008,0.91009,0,0,0.77008,1.12011,0,0,1.20012,0,0,0.56006,5.31053,4.91049,0,0.9901,1.43014,0,1.82018,0,7.15072,0,1.30013,0,0,8.23082,0,5.24052,1.54015,0,0.78008,0,0.9701,6.10061,0,0,1.65017,1.07011,0,0,0,0,1.55016,2.65027,0.9601,0.34003,0.47005,0.63006,0.49005,9.36091,0.84008,0,0.32003,0.68007,0,0,4.68047,0.71007,0,0,0.70007,1.48015,0.85009,0.24002,0,0,1.9602,1.23012,2.26023,2.63026,0,0,0,0,0,0,0,0,1.27013,0,0
2010-10-31,0,0.56006,0,0,0.64006,0,0,0,2.10021,1.18012,0,0,0,0,2.23022,2.17022,0,0.53005,0,0.78008,1.0101,0,0,0.71007,1.17012,0,0,1.24012,0,0,0.54005,4.9905,4.52045,0,1.0001,1.54015,0,1.73017,0,7.50075,0,1.29013,0,0,8.05081,0,5.05051,1.52015,0,0.78008,0,0.9501,6.05061,0,0,1.76018,1.15012,0,0,0,0,1.40014,2.47025,0.9701,0.32003,0.50005,0.67007,0.52005,10.43101,0.82008,0,0.32003,0.64006,0,0,4.57046,0.69007,0,0,0.69007,1.50015,0.89009,0.26003,0,0,2.08021,1.27013,2.05021,3.0003,0,0,0,0,0,0,0,0,1.19012,0,0
2010-11-30,0,0.57029,0,0,0.66033,0,0,0,2.01101,1.23062,0,0,0,0,2.53127,2.01101,0,0.50025,0,0.78039,1.0005,0,0,0.64032,1.29065,0,0,1.27064,0,0,0.55028,5.12256,4.67234,0,1.09055,1.55078,0,1.8009,0,7.55378,0,1.14057,0,0,8.47424,0,5.22261,1.42071,0,0.73037,0,0.96048,5.96298,0,0,1.95098,1.08054,0,0,0,0,1.35068,2.42121,0.93047,0.31016,0.50025,0.51026,0.42021,9.61469,0.68034,0,0.51026,0.6003,0,0,4.44222,0.67034,0,0,0.67034,1.47074,0.97049,0.2001,0,0,2.31116,1.21061,2.05103,3.15158,0,0,0,0,0,0,0,0,1.22061,0,0
2010-12-31,0,0.58988,0,0,0.63987,0,0,0,1.88962,1.13977,0,0,0,0,2.39952,2.0096,0,0.46991,0,0.78984,1.02979,0,0,0.57988,1.13977,0,0,1.25975,0,0,0.58988,5.16897,4.55909,0,1.03979,1.75965,0,1.78964,0,7.19856,0,1.05979,0,0,9.07818,0,5.04899,1.5097,0,0.66987,0,0.86983,5.76885,0,0,1.87962,1.02979,0,0,0,0,1.39972,2.37952,0.88982,0.75985,0.4999,0.52989,0.40992,9.80804,0.64987,0,0.4799,0.58988,0,0,3.96921,0.67986,0,0,0.67986,1.61968,0.9998,0.21997,0,0,2.38952,1.20976,2.26955,3.24935,0,0,0,0,0,0,0,0,1.35973,0,0
2011-01-31,0,0.61,0,0,0.63,0,0,0,1.94,1.03,0,0,0,0,2.37,2.14,0,0.48,0,0.86,1.03,0,0,0.49,1.24,0,0,1.29,0,0,0.71,4.97,4.43,0,0.95,1.82,0,1.73,0,7.17,0,0.95,0,0,9.16,0,5.24,1.57,0,0.58,0,0.82,5.33,0,0,1.92,1.01,0,0,0,0,1.47,2.42,0.9,0.83,0.51,0.5,0.36,9.49,0.6,0,0.45,0.57,0,0,4.15,0.76,0,0,0.79,1.59,1.01,0.22,0,0,2.36,1.23,2.38,3.59,0,0,0,0,0,0,0,0,1.35,0,0
